,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
377,244552,77.4,77.4,,,,,3.0,2.0,0,0,0,,Đ.Số 14,P.Tân Thuận Đông,Q.7,1.9,24.5,bán căn hộ 3 phòng ngủ chung cư an hòa 2 quận 7,"Đ.Số 14, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",1,1,1,1,2.0
378,357029,17.0,25.5,6.65,3.85,4.5,,1.0,1.0,0,1,0,Đ.Bắc,Đ.Đặng Nhữ Lâm,Thị trấn Nhà Bè,H.Nhà Bè,1.9,111.7,bán nhà hẻm xe hơi trung tâm thị trấn nhà bè ,"Đ.Đặng Nhữ Lâm, Thị trấn Nhà Bè, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
379,390939,53.0,53.0,,,,,2.0,1.0,0,0,0,,Đ.số 19,X.Phong Phú,H.Bình Chánh,1.9,35.8,bán căn hộ cao cấp 2pn tại chung cư lovera vista - bình chánh,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,2.0
380,411216,14.9,29.8,5.27,4.58,1.44,,1.0,2.0,1,0,0,Đ.Bắc,Đ.Phạm Thế Hiển,P.6,Q.8,1.9,127.5,"bán nhà hẻm phường 6, quận 8 - cách chợ bình an 400m","Đ.Phạm Thế Hiển, P.6, Q.8, Hồ Chí Minh",1,1,1,1,1.0
381,116688,60.0,60.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Duy Trinh,P.Bình Trưng Tây,Q.2,1.9,31.6,"bán căn hộ chung cư la astoria 3 phường bình trưng tây, quận 2. giao dịch nhanh chóng, nhận nhà ngay.","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",0,0,0,0,2.0
382,416930,33.1,33.1,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Nguyễn Xiển,P.Long Bình,Q.9,1.9,57.4,bán căn hộ chung cư dự án vinhome grand park quận 9,"Đ.Nguyễn Xiển, P.Long Bình, Q.9, Hồ Chí Minh",0,0,0,0,2.0
383,312679,92.7,92.7,,,,,3.0,2.0,0,0,0,Nam,Đ.Huỳnh Tấn Phát,P.Tân Thuận Đông,Q.7,1.9,20.4,bán căn hộ 3 phòng ngủ chung cư hoàng kim huỳnh tấn phát quận 7 ,"Đ.Huỳnh Tấn Phát, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",1,1,1,1,2.0
384,254946,92.0,92.0,,,,,3.0,2.0,0,0,0,,Đ.số 45,P.14,Q.Gò Vấp,1.9,20.6,bán căn hộ khang gia quân gò vấp,"Đ.số 45, P.14, Q.Gò Vấp, Hồ Chí Minh",1,0,1,1,2.0
385,77366,14.2,28.4,5.84,5.0,2.0,,2.0,2.0,1,0,0,Đông,Đ.Tân Chánh Hiệp 34,P.Tân Chánh Hiệp,Q.12,1.9,133.8,bán nhà căn góc 2 mặt hẻm quận 12 - cách 800m tới chợ tân chánh hiệp,"Đ.Tân Chánh Hiệp 34, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh",1,1,1,1,1.0
386,351956,58.1,47.1,13.8,4.2,2.0,,3.0,2.0,0,1,0,T.Nam,Đ.Ấp 6,X.Xuân Thới Sơn,H.Hóc Môn,1.9,32.7,bán nhà riêng diện tích 58.1m2 xuân thới sơn huyện hóc môn,"Đ.Ấp 6, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",1,1,0,0,1.0
387,410590,24.6,24.6,6.97,4.0,2.0,,1.0,1.0,0,0,0,Bắc,Đ.Nguyễn Thị Huê,X.Bà Điểm,H.Hóc Môn,1.9,77.2,nhà hẻm khu dân cư an ninh trung tâm hóc môn,"Đ.Nguyễn Thị Huê, X.Bà Điểm, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,1.0
388,411210,14.1,24.5,7.5,2.25,2.2,,,2.0,1,0,0,Đ.Bắc,Đ.Trần Văn Quang,P.10,Q.Tân Bình,1.9,134.7,bán nhà riêng quận tân bình - gần chợ và bệnh viện,"Đ.Trần Văn Quang, P.10, Q.Tân Bình, Hồ Chí Minh",1,1,1,0,1.0
389,394292,9.4,23.1,5.17,1.85,5.3,,2.0,1.0,2,0,0,Đông,Đ.Lê Ngã,P.Phú Trung,Q.Tân Phú,1.9,202.1,bán nhà hxh quận tân phú - khu dân cư an ninh ,"Đ.Lê Ngã, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
390,377686,51.0,51.0,,,,,1.0,1.0,0,0,0,Đông,Đ.Số 1,P.Trường Thọ,Q.Thủ Đức,1.9,37.2,bán căn hộ officetel lavita charm phường trường thọ thành phố thủ đức,"Đ.Số 1, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",0,0,0,0,2.0
391,389765,83.0,83.0,,,,,2.0,2.0,0,0,0,Đ.Bắc,Đ.Nguyễn Văn Linh,X.Phong Phú,H.Bình Chánh,1.9,22.8,bán căn hộ cao cấp và sang trọng tại the mansion - bình chánh,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
392,401720,64.68,64.68,,,,,2.0,2.0,0,0,0,,Đ.Võ Văn Kiệt,P.16,Q.8,1.9,29.3,"bán căn hộ 2 phòng ngủ dự án dream home riverside phường 16, quận 8","Đ.Võ Văn Kiệt, P.16, Q.8, Hồ Chí Minh",1,1,1,0,2.0
393,255489,39.52,39.52,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,1.9,48.0,"bán căn officetel, nội thất được trang bị đầy đủ, chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
394,183484,34.38,34.38,,,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,1.9,55.2,"chủ bán căn officetel the sun avenue, phường an phú, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
395,219096,51.0,51.0,,,,,2.0,1.0,0,0,0,Đ.Nam,Đ.số 35 - CL,P.Cát Lái,Q.2,1.9,37.2,bán căn hộ chính chủ dự án citi soho phường cát lái quận 2.,"Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",1,1,0,1,2.0
396,413313,71.2,71.2,,,,,2.0,2.0,0,0,0,,Đ.Số 54,P.Tân Tạo,Q.Bình Tân,1.92,26.9,bán căn hộ chung cư nhất lan phường tân tạo quận bình tân,"Đ.Số 54, P.Tân Tạo, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,2.0
397,395113,34.3,34.3,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Hữu Thọ,P.Tân Hưng,Q.7,1.92,55.9,bán căn hộ officetel sunrise city view phường tân hưng - quận 7,"Đ.Nguyễn Hữu Thọ, P.Tân Hưng, Q.7, Hồ Chí Minh",1,1,0,0,2.0
398,420150,48.7,48.7,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Số 2,X.Phong Phú,H.Bình Chánh,1.92,39.4,bán căn hộ huyện bình chánh - chung cư lovera vista khang điền - đã có sổ hồng,"Đ.Số 2, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,1,2.0
399,240606,51.7,51.7,8.0,7.0,,,1.0,1.0,0,0,0,T.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,1.92,37.1,bán căn hộ 1 phòng ngủ+ chung cư vinhomes grand park - view hướng tây nam,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,0,2.0
400,149599,13.0,26.0,4.89,2.7,2.0,,2.0,2.0,1,0,0,Bắc,Đ.Đinh Tiên Hoàng,P.1,Q.Bình Thạnh,1.93,148.4,bán nhà nguyên căn khu vực phường 1 quận bình thạnh,"Đ.Đinh Tiên Hoàng, P.1, Q.Bình Thạnh, Hồ Chí Minh",1,0,1,0,1.0
401,348296,40.0,40.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Thái Bình,P.Nguyễn Thái Bình,Q.1,1.95,48.7,căn hộ có gác lửng trung tâm quận 1,"Đ.Nguyễn Thái Bình, P.Nguyễn Thái Bình, Q.1, Hồ Chí Minh",0,0,0,0,2.0
402,403903,54.7,54.7,,,,,2.0,2.0,0,0,0,,Đ.Nguyễn Thị Định,P.Cát Lái,Q.2,1.95,35.6,bán căn hộ city soho p. cát lát quận 2 - căn hộ góc - đầy đủ nội thất cao cấp,"Đ.Nguyễn Thị Định, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,0,2.0
403,348173,56.0,56.0,,,,,2.0,1.0,0,0,0,Tây,Đ.Kinh Dương Vương,P.An Lạc,Q.Bình Tân,1.95,34.8,"bán căn hộ 2 phòng ngủ, chung cư imperial place, an lạc, bình tân - tầng 04","Đ.Kinh Dương Vương, P.An Lạc, Q.Bình Tân, Hồ Chí Minh",1,1,0,0,2.0
404,201515,57.0,,11.91,4.89,3.07,,,,0,0,0,T.Nam,Đ.Huỳnh Tấn Phát,X.Phú Xuân,H.Nhà Bè,1.95,34.2,"bán đất hẻm thông thoáng, xã phú xuân, huyện nhà bè","Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
405,388588,79.2,79.2,,,,,3.0,1.0,0,0,0,T.Nam,Đ.Khuông Việt,P.Phú Trung,Q.Tân Phú,1.95,24.6,bán căn hộ 3pn chung cư huỳnh văn chính ii quận tân phú,"Đ.Khuông Việt, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,1,0,2.0
406,412724,48.0,48.0,,,,,1.0,1.0,0,0,0,,Đ.Ung Văn Khiêm,P.25,Q.Bình Thạnh,1.95,40.6,bán căn hộ chung cư thế kỷ 21 phường 25 quận bình thạnh,"Đ.Ung Văn Khiêm, P.25, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,2.0
407,412888,21.6,64.8,7.1,3.0,2.0,,3.0,2.0,2,0,0,Đ.Nam,Đ.Đình Nghi Xuân,P.Bình Trị Đông,Q.Bình Tân,1.95,90.2,bán nhà hẻm an ninh phường bình trị đông quận bình tân,"Đ.Đình Nghi Xuân, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,1.0
408,347243,69.0,69.0,,,,,3.0,2.0,0,0,0,Đông,Đ.Phan Văn Hớn,P.Tân Thới Nhất,Q.12,1.95,28.2,bán căn góc 3pn tại chung cư topaz home quận 12 - full nội thất - tầng 9,"Đ.Phan Văn Hớn, P.Tân Thới Nhất, Q.12, Hồ Chí Minh",1,1,1,1,2.0
409,410303,53.09,53.09,,,,,1.0,1.0,0,0,0,,Đ.D1,P.Phước Long B,Q.9,1.95,36.7,"chính chủ cần bán căn hộ flora fuji, phường phước long b, thành phố thủ đức.","Đ.D1, P.Phước Long B, Q.9, Hồ Chí Minh",1,1,0,0,2.0
410,172395,64.3,64.3,,,,,2.0,2.0,0,0,0,T.Nam,Đ.số 35 - CL,P.Cát Lái,Q.2,1.95,30.3,"cần bán gấp căn hộ 2 phòng ngủ dự án citihome phường cát lái, quận 2.","Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",1,1,0,0,2.0
411,390518,52.0,52.0,,,,,1.0,1.0,0,0,0,Bắc,Đ.số 19,X.Phong Phú,H.Bình Chánh,1.95,37.5,bán căn hộ cao cấp 1pn tại chung cư lovera vista - bình chánh.,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
412,389213,48.57,48.57,,,,,1.0,1.0,0,0,0,,Đ.số 19,X.Phong Phú,H.Bình Chánh,1.95,40.1,bán căn hộ cao cấp 1pn tại chung cư lovera vista - bình chánh.,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
413,386883,41.95,41.95,,,,,,,0,0,0,,Đ.Số 9A,X.Bình Hưng,H.Bình Chánh,1.95,46.4,bán căn hộ officetel 41.95m2 tại chung cư saigon mia - bình chánh,"Đ.Số 9A, X.Bình Hưng, H.Bình Chánh, Hồ Chí Minh",1,1,1,0,2.0
414,366361,36.0,36.0,,,,,1.0,1.0,0,0,0,,Đ.Phổ Quang,P.2,Q.Tân Bình,1.95,54.1,bán căn hộ officetel tầng cao sky center quận tân bình,"Đ.Phổ Quang, P.2, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,2.0
415,246820,33.58,33.58,,,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,1.95,58.0,"cần bán căn officetel thô, chung cư the sun avenue, phường an phú, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
416,245527,34.02,34.02,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,1.95,57.3,"bán căn officetel, chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
417,267169,31.41,31.41,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,1.95,62.0,"bán căn officetel, tầng cao view đẹp, chung cư the sun avenue, phường an phú, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
418,350156,53.3,53.3,,,,,1.0,1.0,0,0,0,Đông,Đ.Huỳnh Tấn Phát,P.Phú Thuận,Q.7,1.95,36.5,"d-vela bán căn hộ chung cư quận 7 - phường phú thuận - căn hộ 1 phòng ngủ, full nội thất.","Đ.Huỳnh Tấn Phát, P.Phú Thuận, Q.7, Hồ Chí Minh",0,0,0,0,2.0
419,346912,15.7,31.4,5.83,3.89,2.7,,1.0,2.0,1,0,0,Đ.Bắc,Đ.Lưu Hữu Phước,P.15,Q.8,1.95,124.2,bán nhà riêng quận 8 - gần chợ và trường học,"Đ.Lưu Hữu Phước, P.15, Q.8, Hồ Chí Minh",1,1,1,0,1.0
420,390290,15.4,27.8,8.4,2.0,2.0,,1.0,2.0,1,0,0,Đ.Nam,Đ.Vĩnh Viễn,P.4,Q.10,1.95,126.6,bán nhà hẻm an ninh vĩnh viễn p4 q10 - nhà phù hợp gia đình nhỏ,"Đ.Vĩnh Viễn, P.4, Q.10, Hồ Chí Minh",0,0,0,0,1.0
421,143787,16.5,33.0,12.0,3.32,2.0,,2.0,2.0,1,0,0,Đông,Đ.Huỳnh Văn Nghệ,P.12,Q.Gò Vấp,1.95,118.1,bán nhà quận gò vấp - hẻm an ninh 2m - nhà mới đẹp vào ở ngay,"Đ.Huỳnh Văn Nghệ, P.12, Q.Gò Vấp, Hồ Chí Minh",1,1,0,1,1.0
422,368124,38.1,38.1,,,,,1.0,1.0,0,0,0,,Đ.Thái Thị Nhạn,P.10,Q.Tân Bình,1.95,51.1,bán căn hộ chung cư bàu cát 2 - block e - quận tân bình,"Đ.Thái Thị Nhạn, P.10, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,2.0
423,417944,85.0,,17.0,5.0,4.0,,,,0,0,0,Đ.Nam,Đê bao Rạch Già,X.Tân Quý Tây,H.Bình Chánh,1.95,22.9,bán đất nền huyện bình chánh - sổ hồng riêng chính chủ - khu dân cư an ninh,"Đê bao Rạch Già, X.Tân Quý Tây, H.Bình Chánh, Hồ Chí Minh",1,1,0,1,3.0
424,391168,68.0,68.0,,,,,2.0,1.0,0,0,0,Đông,Đ.Phạm Đức Sơn,P.16,Q.8,1.95,28.6,bán căn hộ 2 phòng ngủ 68m2 chung cư heaven riverview (mỹ phúc) phường 16 - quận 8 ,"Đ.Phạm Đức Sơn, P.16, Q.8, Hồ Chí Minh",1,1,1,1,2.0
425,413660,77.89,77.89,,,,,3.0,2.0,0,0,0,,Đ.Trần Đại Nghĩa,P.Tân Tạo A,Q.Bình Tân,1.95,25.0,bán căn hộ 3 phòng ngủ chung cư vision quận bình tân ,"Đ.Trần Đại Nghĩa, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,2.0
426,352770,48.9,86.7,11.8,4.16,2.0,,2.0,2.0,1,0,1,Nam,Đ.Ấp 1,X.Bình Chánh,H.Bình Chánh,1.95,39.8,"bán nhà đẹp gần chợ bình chánh (300m) xã bình chánh, huyện bình chánh - hướng nam","Đ.Ấp 1, X.Bình Chánh, H.Bình Chánh, Hồ Chí Minh",1,1,1,0,1.0
427,384967,81.8,81.8,,,,,2.0,2.0,0,0,0,T.Nam,Đ.Nguyễn Cửu Phú,P.Tân Tạo A,Q.Bình Tân,1.95,23.8,bán căn hộ cao cấp tại tecco town quận bình tân,"Đ.Nguyễn Cửu Phú, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,2.0
428,276039,22.4,67.2,7.0,3.2,2.0,,2.0,3.0,2,0,0,T.Nam,Đ.Mễ Cốc,P.15,Q.8,1.95,87.0,bán nhà riêng phường 15 quận 8 - sổ hồng riêng chính chủ,"Đ.Mễ Cốc, P.15, Q.8, Hồ Chí Minh",1,1,0,1,1.0
429,101978,23.5,20.5,8.2,2.5,2.2,,1.0,1.0,1,0,0,Đ.Nam,Đ.Huỳnh Văn Chính,P.Phú Trung,Q.Tân Phú,1.95,82.9,nhà bán hẻm ba gác yên tĩnh quận tân phú khu dân trí cao,"Đ.Huỳnh Văn Chính, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,1,1,1.0
430,125389,16.9,38.0,3.9,4.3,3.0,,1.0,1.0,1,0,0,Nam,Đ.Lê Văn Lương,P.Tân Hưng,Q.7,1.95,115.3,"bán nhà quận 7, nhà đẹp vào ở ngay","Đ.Lê Văn Lương, P.Tân Hưng, Q.7, Hồ Chí Minh",1,0,1,1,1.0
431,413404,78.0,78.0,,,,,2.0,2.0,0,0,0,T.Nam,Đ.Lũy Bán Bích,P.Phú Thọ Hòa,Q.Tân Phú,1.95,25.0,"bán căn hộ cao ốc an bình phường phú thọ hòa quận tân phú - căn hộ góc, view thông thoáng","Đ.Lũy Bán Bích, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",0,0,0,0,2.0
432,389977,51.0,51.0,,,,,2.0,1.0,0,0,0,,Đ.Bờ Bao Tân Thắng,P.Sơn Kỳ,Q.Tân Phú,1.95,38.2,bán căn hộ 2pn chung cư topaz celadon city quận tân phú,"Đ.Bờ Bao Tân Thắng, P.Sơn Kỳ, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,2.0
433,148714,21.6,21.6,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Văn Thương,P.25,Q.Bình Thạnh,1.95,90.2,"bán căn hộ tầng 1, chung cư cũ 4/41 đường d1 ( phía sau tòa nhà pearl plaza)","Đ.Nguyễn Văn Thương, P.25, Q.Bình Thạnh, Hồ Chí Minh",1,0,1,0,2.0
434,413349,51.06,51.06,,,,,,1.0,0,0,0,,Đ.Huỳnh Tấn Phát,P.Bình Thuận,Q.7,1.95,38.1,bán căn hộ officetel tầng cao luxcity quận 7,"Đ.Huỳnh Tấn Phát, P.Bình Thuận, Q.7, Hồ Chí Minh",0,0,0,0,2.0
435,183112,45.0,45.0,,,,,1.0,1.0,0,0,0,Đông,Đ.Nguyễn Duy Trinh,P.Bình Trưng Tây,Q.2,1.95,43.3,"chủ bán căn la astoria 1 phòng ngủ, căn góc view đẹp, phường bình trưng tây, quận 2.","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",1,1,1,1,2.0
436,405584,87.7,87.7,,,,,3.0,2.0,0,0,0,,Đ.Số 2,X.Phong Phú,H.Bình Chánh,1.95,22.2,căn hộ thoáng mát conic nội thất cơ bản,"Đ.Số 2, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,0,0,0,2.0
437,410311,10.8,32.4,3.1,3.7,2.0,,2.0,2.0,2,0,0,Tây,Đ.Bạch Đằng,P.15,Q.Bình Thạnh,1.95,180.5,bán nhà riêng quận bình thạnh - hẻm ba gác 2.5m - nhà trống giao ngay,"Đ.Bạch Đằng, P.15, Q.Bình Thạnh, Hồ Chí Minh",1,1,1,1,1.0
438,256825,46.5,46.5,7.0,6.8,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,1.95,41.9,bán căn hộ 1 phòng ngủ+ chung cư vinhomes grand park - view hướng đông bắc,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,1,2.0
439,316510,15.0,25.6,5.48,2.83,1.0,,1.0,1.0,1,0,0,Đông,Đ.Hậu Giang,P.12,Q.6,1.95,130.0,bán nhà 1 lầu quận 6 - gần cầu hậu giang,"Đ.Hậu Giang, P.12, Q.6, Hồ Chí Minh",1,1,1,0,1.0
440,406846,49.0,49.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Xiển,P.Long Bình,Q.9,1.95,39.7,bán căn hộ tầng cao vinhomes grandpark quận 9,"Đ.Nguyễn Xiển, P.Long Bình, Q.9, Hồ Chí Minh",0,0,0,0,2.0
441,408688,16.5,33.0,5.96,2.67,2.3,,2.0,1.0,1,0,0,Đ.Bắc,Đ.Phan Văn Trị,P.5,Q.Gò Vấp,1.96,118.7,bán nhà phường 5 quận gò vấp - cách emart gần 50m,"Đ.Phan Văn Trị, P.5, Q.Gò Vấp, Hồ Chí Minh",0,0,0,0,1.0
442,395125,34.0,34.0,,,,,1.0,1.0,0,0,0,,Đ.Phổ Quang,P.2,Q.Tân Bình,1.97,57.9,"chính chủ cần bán căn hộ officetel sky center, đang có hợp đồng thuê 8 triệu/ tháng","Đ.Phổ Quang, P.2, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,2.0
443,382634,63.95,63.95,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Tân Hương,P.Tân Quý,Q.Tân Phú,1.98,30.9,"bán căn góc 2 phòng ngủ chung cư tân hương tower quận tân phú - tầng cao, view đẹp","Đ.Tân Hương, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",1,1,1,0,2.0
444,412403,59.5,59.5,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Nguyễn Duy Trinh,P.Bình Trưng Tây,Q.2,1.98,33.2,"bán căn hộ officetel dạng duplex 1 phòng ngủ, có lửng, chung cư la astoria 3, phường bình trưng tây, quận 2 ","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",1,1,0,0,2.0
445,136999,22.8,45.6,5.1,5.06,3.0,,2.0,2.0,1,0,1,Đ.Bắc,Đ.Cao Xuân Dục,P.12,Q.8,1.98,86.8,bán nhà riêng phường 12 quận 8 - sổ hồng chính chủ,"Đ.Cao Xuân Dục, P.12, Q.8, Hồ Chí Minh",1,1,1,0,1.0
446,412615,19.2,38.4,8.0,2.85,,10.0,1.0,1.0,1,0,0,Đ.Nam,Đ.Chiến Thắng,P.9,Q.Phú Nhuận,1.98,103.1,"bán nhà mặt tiền, p.9, q. phú nhuận","Đ.Chiến Thắng, P.9, Q.Phú Nhuận, Hồ Chí Minh",1,1,0,0,1.0
447,396504,27.0,27.0,,,,,1.0,1.0,0,0,0,,Đ.Bến Vân Đồn,P.6,Q.4,1.99,73.7,bán căn hộ officetel river gate quận 4 - đang cho thuê thu nhập 11 triệu/ tháng,"Đ.Bến Vân Đồn, P.6, Q.4, Hồ Chí Minh",1,1,1,1,2.0
448,411123,102.8,,20.86,5.01,2.0,,,,0,0,0,Đ.Nam,Đ.Đoàn Nguyễn Tuấn,X.Quy Đức,H.Bình Chánh,1.99,19.3,"đất nền thổ cư xã quy đức, huyện bình chánh","Đ.Đoàn Nguyễn Tuấn, X.Quy Đức, H.Bình Chánh, Hồ Chí Minh",0,0,0,0,3.0
449,419559,12.7,25.4,3.26,3.8,3.0,,2.0,1.0,2,0,0,Bắc,Đ.Dương Bá Trạc,P.1,Q.8,1.99,156.6,"bán nhà hẻm quận 8 còn mới 90%, căn góc, thiết kế đẹp","Đ.Dương Bá Trạc, P.1, Q.8, Hồ Chí Minh",1,1,0,1,1.0
450,402440,19.6,16.8,5.2,3.85,1.0,,1.0,2.0,1,0,0,T.Nam,Đ.Dương Bá Trạc,P.1,Q.8,1.99,101.5,bán nhà riêng hẻm phường 1 quận 8 - sổ hồng riêng chính chủ,"Đ.Dương Bá Trạc, P.1, Q.8, Hồ Chí Minh",0,0,0,0,1.0
451,410640,41.0,41.0,,,,,1.0,1.0,0,0,0,Nam,Đ.Nguyễn Thiện Thuật,P.1,Q.3,2.0,48.7,bán căn hộ lầu 1 lô c - chung cư nguyễn thiện thuật quận 3,"Đ.Nguyễn Thiện Thuật, P.1, Q.3, Hồ Chí Minh",0,0,0,0,2.0
452,349535,100.0,100.0,,,,,3.0,2.0,0,0,0,,Đ.Dương Quảng Hàm,P.7,Q.Gò Vấp,2.0,20.0,bán căn hộ 3 phòng ngủ 100m2 tại chung cư k26 - quận gò vấp,"Đ.Dương Quảng Hàm, P.7, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,2.0
453,378474,50.0,50.0,,,,,1.0,1.0,0,0,0,,Đ.Ung Văn Khiêm,P.25,Q.Bình Thạnh,2.0,40.0,"chính chủ bán căn hộ chung cư thế kỷ 21, tầng 1, nhà trống","Đ.Ung Văn Khiêm, P.25, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
454,391644,39.9,62.3,10.63,6.59,3.73,,2.0,2.0,1,0,0,T.Nam,Đ.Ấp Đông 1,X.Thới Tam Thôn,H.Hóc Môn,2.0,50.1,"bán nhà hẻm xe hơi, diện tích 39.9m2 thới tam thôn hóc môn","Đ.Ấp Đông 1, X.Thới Tam Thôn, H.Hóc Môn, Hồ Chí Minh",1,1,0,0,1.0
455,224671,80.0,80.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Trịnh Đình Trọng,P.Phú Trung,Q.Tân Phú,2.0,25.0,"bán căn hộ đại thành - quận tân phú, gần công viên đầm sen","Đ.Trịnh Đình Trọng, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",1,1,1,0,2.0
456,410307,73.2,73.2,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.số 35 - CL,P.Cát Lái,Q.2,2.0,27.3,"bán căn góc, chung cư citi home, p. cát lái, quận 2","Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,0,2.0
457,72136,29.8,33.4,8.41,3.56,3.0,,3.0,2.0,1,0,0,Đ.Nam,Đ.số 21,P.Thạnh Mỹ Lợi,Q.2,2.0,67.1,"chính chủ cần bán nhà 1 sẹc, hẻm xe ba gác phường thạnh mỹ lợi, quận 2 - thổ cư 100%.","Đ.số 21, P.Thạnh Mỹ Lợi, Q.2, Hồ Chí Minh",1,1,0,1,1.0
458,352652,90.0,90.0,10.0,6.0,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Trần Bình Trọng,P.1,Q.5,2.0,22.2,bán căn hộ chung cư chợ quán quận 5 - đang cho thuê 5tr/tháng,"Đ.Trần Bình Trọng, P.1, Q.5, Hồ Chí Minh",0,0,0,0,2.0
